"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
6548.83689353463,-1.67925256274834,0.402616491699906,-4.17084892786753,3.03467002178662e-05,0.00191753119180747,"RASGRF1",TRUE
554.280746813173,-3.06241625640351,0.742893554262082,-4.12228136700609,3.7513859690329e-05,0.00223319255014591,"STYK1",TRUE
6845.00706729384,-2.551811511106,0.707721842773673,-3.60567013320523,0.000311348429024127,0.0100504823701954,"RIMBP2",TRUE
2728.99918266742,-1.37451056737379,0.461463365459677,-2.97859087038167,0.00289577149959301,0.0482213784705959,"LZTS1",TRUE
19147.0663610759,-1.37178907911765,0.44776368824877,-3.06364521089863,0.00218658057734526,0.0395484843034666,"NCKAP1",TRUE
4748.57735477421,-2.40011957731676,0.508815940674932,-4.71706836490433,2.39267308799072e-06,0.000299290697704278,"GUCY1B1",TRUE
91.8217335912111,-3.08723085191312,0.938711534655794,-3.28879611886855,0.0010061688008618,0.0228086791924174,"LTK",TRUE
112710.353696751,2.07220925147097,0.440449967798564,4.70475514353694,2.54170819510931e-06,0.000312104281332377,"HIPK2",TRUE
18723.7868597747,1.74662049189386,0.523447289254165,3.33676480469033,0.000847596418872375,0.0203833456914716,"BCAS1",TRUE
234.957328511445,-2.70790874716152,0.836443067734265,-3.23740951610327,0.00120620183901251,0.0260253768121037,"GLP2R",TRUE
8070.74678773496,1.76784398041613,0.533937474104799,3.31095693064079,0.000929775177774504,0.0218273980744929,"ERBB3",TRUE
5921.78946901625,-1.60593071436957,0.505730581416441,-3.17546688569181,0.00149595594579294,0.03028177280557,"MAP2K4",TRUE
7875.79378531907,-2.28835807501685,0.433538449040623,-5.27832786245545,1.30368053081787e-07,3.10508128620962e-05,"NGEF",TRUE
3153.38962600152,1.78562359343593,0.428275448876101,4.16933447416107,3.05490389446523e-05,0.00191753119180747,"ELOVL1",TRUE
2054.12875368781,14.6038210692172,1.51956443922061,9.61053094708351,7.21758391702589e-22,3.13730328913323e-18,"DDX3Y",TRUE
5508.83737956341,-1.4448364646935,0.403607978875091,-3.57980154089235,0.000343855254958342,0.0107143572006464,"CACNB1",TRUE
402.855066150039,12.2535008834068,1.55320829158633,7.88915495093835,3.0423958282166e-15,3.50652511900148e-12,"ZFY",TRUE
46725.409459416,-3.06434325672961,0.807937658228415,-3.79279666632804,0.000148960126286964,0.00578219595349886,"SYT1",TRUE
3713.03958270315,-2.80590554901775,0.634845624399406,-4.41982340458323,9.87815901209126e-06,0.000881301372538467,"ATP2B3",TRUE
2045.7791232499,-1.30245230232979,0.427558423295275,-3.04625574276268,0.00231710657830784,0.0409989016494557,"PDK3",TRUE
3640.29850317168,-1.90346014960782,0.484288985891436,-3.9304221344289,8.47968523352976e-05,0.00401262580110301,"REEP1",TRUE
4571.54484965199,-1.93635656137025,0.569546482430133,-3.39982182509184,0.000674297765455202,0.0174985302208501,"GNB5",TRUE
9099.90548177001,-1.57759741078402,0.530227466758399,-2.97532193197917,0.0029268121610333,0.0485577128281355,"PFN2",TRUE
1239.00274100405,-3.47591323254237,0.630854335354347,-5.50985074960288,3.5913808297825e-08,1.11505961584693e-05,"PTPN3",TRUE
54.1278731758839,-5.40106829604988,1.44155985422608,-3.74668334458407,0.000179188048161261,0.00664294796029819,"FGF10",TRUE
294.561667719058,-3.75345786298503,0.853198894063417,-4.39927652168996,1.08612359910119e-05,0.000944221550878616,"CNGB1",TRUE
